trade_date,code,side,amount,price,value,commission,target_amount,reason
2026-04-01,600033.XSHG,buy,800,3.81,3048.0,5.0,35700,
2026-04-01,600035.XSHG,buy,200,3.88,776.0,5.0,36300,
2026-04-01,600350.XSHG,buy,4400,10.74,47256.0,14.176799999999998,4400,
2026-04-01,600642.XSHG,buy,5300,8.95,47434.99999999999,14.230499999999996,5300,
2026-04-01,600886.XSHG,buy,3300,14.15,46695.0,14.008499999999998,3300,
2026-04-01,600908.XSHG,buy,300,5.78,1734.0,5.0,24100,
2026-04-01,601128.XSHG,buy,6600,7.17,47322.0,14.196599999999998,6600,
2026-04-01,601139.XSHG,buy,6700,7.08,47436.0,14.230799999999999,6700,
2026-04-01,601169.XSHG,buy,8600,5.52,47471.99999999999,14.241599999999996,8600,
2026-04-01,601333.XSHG,buy,14900,3.18,47382.0,14.214599999999999,14900,
2026-04-01,601528.XSHG,buy,400,5.36,2144.0,5.0,25700,
2026-04-01,601816.XSHG,buy,9300,5.09,47337.0,14.201099999999999,9300,
2026-04-01,601880.XSHG,buy,28600,1.66,47476.0,14.242799999999999,28600,
2026-04-01,601997.XSHG,buy,100,5.83,583.0,5.0,24100,
2026-04-01,603323.XSHG,buy,300,4.93,1479.0,5.0,28200,
2026-04-02,000543.XSHE,sell,200,8.33,1666.0,5.0,17000,
2026-04-02,001872.XSHE,sell,400,22.06,8824.0,5.0,6600,
2026-04-02,600017.XSHG,sell,300,3.08,924.0,5.0,46200,
2026-04-02,601006.XSHG,sell,300,5.32,1596.0,5.0,26700,
2026-04-02,000027.XSHE,sell,300,6.9,2070.0,5.0,20700,
2026-04-02,600717.XSHG,sell,200,4.6,919.9999999999999,5.0,30900,
2026-04-02,000001.XSHE,buy,200,11.15,2230.0,5.0,12500,
2026-04-02,000828.XSHE,buy,600,9.97,5982.0,5.0,13800,
2026-04-02,600012.XSHG,buy,4200,15.23,63966.0,19.189799999999998,7200,
2026-04-02,600020.XSHG,buy,1500,3.87,5805.0,5.0,35800,
